date,SPY_return_1d,SPY_return_5d,market_volatility_20d,QQQ_return_1d,QQQ_return_5d,nasdaq_volatility_20d,VIX,VIX_change_1d,VIX_spike_5d
2013-10-02,-0.0009448663373661237,0.0008282027638955025,0.005809932746002135,-0.0003764907025850528,0.013874796348767537,0.0052651103842913495,16.600000381469727,0.06821109538087167,0.06056734798323782
2013-10-03,-0.009220934070988784,-0.012198758291217082,0.00624542203380285,-0.011676086470301161,-0.005683932785774615,0.00607805365614522,17.670000076293945,0.06445781145997076,0.07914986534519497
2013-10-04,0.007576687205921084,-0.0001184315435867056,0.0064417718056380404,0.008638215124886717,0.004173540310210555,0.006299747637357455,16.739999771118164,-0.052631595990962565,0.00661453132412948
2013-10-07,-0.008644719753351349,-0.003452186477103214,0.006434296797099827,-0.00831238853180949,-0.0017748401942594416,0.006199748632534594,19.40999984741211,0.1594982146236672,0.12901348527212764
2013-10-08,-0.011646640587378188,-0.02279438227133035,0.006680180517973654,-0.019303996498656217,-0.030873482367605676,0.00753540250143884,20.34000015258789,0.04791346277623876,0.12053768737845671
2013-10-09,0.0007252258827354918,-0.021160815269252065,0.006623192934248002,-0.003107975394659568,-0.033521633619527424,0.007550958908084269,19.600000381469727,-0.03638150273189711,0.0452218607947561
2013-10-10,0.021557922305860844,0.0092471250263082,0.008321604833870587,0.021174294392533932,-0.0013973654553581794,0.008993172385850696,16.479999542236328,-0.15918371318926683,-0.10986282831554561
2013-10-11,0.00644320121586861,0.008111759856347378,0.008430798085073216,0.007887072150720487,-0.002141034832221056,0.009147120801782163,15.720000267028809,-0.04611646215521603,-0.141452745260632
2013-10-14,0.003993938426581023,0.020964044192619324,0.008378819153148242,0.007067998673065068,0.013335065789237932,0.009212082370148688,16.06999969482422,0.02226459426527505,-0.0891055612813374
2013-10-15,-0.007254039285445213,0.025501579222006354,0.008475462881605257,-0.0038851680039700964,0.029267056468584407,0.009188538631449602,18.65999984741211,0.1611698943231512,0.07823875563366878
2013-10-16,0.013965883433100013,0.039070054240570196,0.00866752633635435,0.01132352615088128,0.04416723497295272,0.009146437784500623,14.710000038146973,-0.2116827353464823,-0.0990935725060692
2013-10-17,0.0066832907975502565,0.023940433265910332,0.008795665388871013,0.005722805426608746,0.028367837555332676,0.009208755690117608,13.479999542236328,-0.08361662085118449,-0.14292982916714447
2013-10-18,0.0067544057308635,0.024257048138496717,0.008437304232498635,0.016204913994711134,0.036854702072782075,0.009644848627875693,13.039999961853027,-0.032640919534504986,-0.14165349400862515
2013-10-21,5.731123843633057e-05,0.02024096996409086,0.008334395691607682,0.002191117490351724,0.0318335742120921,0.009598025524196701,13.15999984741211,0.009202445238506662,-0.09924709207008242
2013-10-22,0.00579134060190678,0.03364765360372224,0.008343811242833428,0.001457489548387647,0.037367809082377246,0.009585822650916157,13.329999923706055,0.012917939077892626,-0.01580035005424474
2013-10-23,-0.004788759593829628,0.014528970149280118,0.008409786459871716,-0.006064281607116029,0.019532218816509905,0.00968629069365579,13.420000076293945,0.006751699407577139,0.010085820209376761
2013-10-24,0.0033223723889090895,0.011141858112113878,0.008403393768007847,0.004392930125170391,0.01818408321740761,0.009612651213468128,13.199999809265137,-0.01639346242757722,-0.00226758235932889
2013-10-25,0.004567531142653847,0.008945453088213817,0.00829584598231588,0.007168071738371085,0.009129640731214472,0.009647267008799205,13.09000015258789,-0.008333307444446825,-0.011329290762637001
2013-10-28,0.0015913542719709906,0.010493130132452233,0.008113056030470425,0.00024121402531163127,0.007166237395467734,0.009595788550979785,13.3100004196167,0.016806742892612858,0.003014343865318514
2013-10-29,0.00533395258579894,0.010033603956968173,0.008041253429708656,0.0016883670132650241,0.007398430963369007,0.009428225675368983,13.40999984741211,0.007513104781576629,0.00933311649911972
2013-10-30,-0.004967008477210433,0.009852700290718497,0.008175670691644508,-0.0009630893813080688,0.012568718084784436,0.00943731388262556,13.649999618530273,0.01789707485824321,0.023852358969079557
2013-10-31,-0.0028362358559311796,0.0036540074904409803,0.007827937714390146,-0.0022897376924529977,0.0058316531547932815,0.008936691059439963,13.75,0.007326035477244419,0.022913256375226343
2013-11-01,0.002389290879889483,0.0014777480541900978,0.007733147720119408,0.00024153451920860824,-0.001085693192141357,0.008832822202910972,13.279999732971191,-0.034181837602095144,-0.014836809485669344
2013-11-04,0.0035185011836147417,0.003404676377812832,0.007305842420044109,0.0014491335601976019,0.00012062393211942357,0.008487708907193995,12.930000305175781,-0.026355379128995104,-0.03536254842953013
2013-11-05,-0.003166869608070111,-0.005079832397052675,0.006641615583442984,0.0010852084596579825,-0.00048159061766317457,0.006764033165359733,13.270000457763672,0.026295448148736078,-0.007924608623140816
